province,year,category,price,population
Ontario,2022,canned,1.3583333333333334,15117224.0
Ontario,2022,condiments,5.0754166666666665,15117224.0
Ontario,2022,dairy,5.221388888888889,15117224.0
Ontario,2022,drinks,4.181666666666667,15117224.0
Ontario,2022,frozen,3.850277777777778,15117224.0
Ontario,2022,fruits,3.2376851851851853,15117224.0
Ontario,2022,grains,3.292708333333333,15117224.0
Ontario,2022,meat_alts,4.318611111111111,15117224.0
Ontario,2022,meats,9.001833333333334,15117224.0
Ontario,2022,nuts,4.189166666666667,15117224.0
Ontario,2022,pantry,5.4972916666666665,15117224.0
Ontario,2022,seafood,17.93208333333333,15117224.0
Ontario,2022,snacks,3.925833333333333,15117224.0
Ontario,2022,veggies,3.803,15117224.0
Ontario,2023,baby,20.22875,15580513.5
Ontario,2023,beans,3.6979166666666665,15580513.5
Ontario,2023,canned,1.5783333333333331,15580513.5
Ontario,2023,condiments,5.481111111111112,15580513.5
Ontario,2023,dairy,5.680138888888888,15580513.5
Ontario,2023,drinks,4.628541666666667,15580513.5
Ontario,2023,frozen,4.271944444444444,15580513.5
Ontario,2023,fruits,3.349166666666666,15580513.5
Ontario,2023,grains,3.631458333333333,15580513.5
Ontario,2023,meat_alts,4.427499999999999,15580513.5
Ontario,2023,meats,8.863333333333333,15580513.5
Ontario,2023,nuts,4.105416666666667,15580513.5
Ontario,2023,pantry,5.832083333333334,15580513.5
Ontario,2023,seafood,17.799166666666668,15580513.5
Ontario,2023,snacks,4.3566666666666665,15580513.5
Ontario,2023,veggies,3.993833333333333,15580513.5
Ontario,2024,baby,23.028125,16034026.0
Ontario,2024,beans,3.550625,16034026.0
Ontario,2024,canned,1.5281250000000002,16034026.0
Ontario,2024,condiments,5.257083333333333,16034026.0
Ontario,2024,dairy,5.6933333333333325,16034026.0
Ontario,2024,drinks,4.935,16034026.0
Ontario,2024,frozen,4.265833333333333,16034026.0
Ontario,2024,fruits,3.2051388888888885,16034026.0
Ontario,2024,grains,3.383125,16034026.0
Ontario,2024,meat_alts,4.422083333333334,16034026.0
Ontario,2024,meats,8.8465,16034026.0
Ontario,2024,nuts,4.045625,16034026.0
Ontario,2024,pantry,5.38875,16034026.0
Ontario,2024,seafood,17.24,16034026.0
Ontario,2024,snacks,4.295416666666667,16034026.0
Ontario,2024,veggies,3.999625,16034026.0
Prince Edward Island,2017,baby,11.583749999999998,149125.0
Prince Edward Island,2017,beans,3.4866666666666664,149125.0
Prince Edward Island,2017,canned,1.1458333333333333,149125.0
Prince Edward Island,2017,condiments,3.736388888888889,149125.0
Prince Edward Island,2017,dairy,4.754444444444444,149125.0
Prince Edward Island,2017,drinks,3.930833333333333,149125.0
Prince Edward Island,2017,frozen,3.459722222222222,149125.0
Prince Edward Island,2017,fruits,3.02212962962963,149125.0
Prince Edward Island,2017,grains,2.9864583333333337,149125.0
Prince Edward Island,2017,meat_alts,3.055555555555556,149125.0
Prince Edward Island,2017,meats,6.606999999999999,149125.0
Prince Edward Island,2017,nuts,4.412916666666667,149125.0
Prince Edward Island,2017,pantry,5.171458333333334,149125.0
Prince Edward Island,2017,seafood,13.29125,149125.0
Prince Edward Island,2017,snacks,3.371666666666666,149125.0
Prince Edward Island,2017,veggies,3.4210833333333333,149125.0
Prince Edward Island,2018,baby,12.134583333333332,151948.0
Prince Edward Island,2018,beans,3.421666666666667,151948.0
Prince Edward Island,2018,canned,1.1595833333333334,151948.0
Prince Edward Island,2018,condiments,3.78,151948.0
Prince Edward Island,2018,dairy,4.764722222222222,151948.0
Prince Edward Island,2018,drinks,4.015833333333333,151948.0
Prince Edward Island,2018,frozen,3.437222222222222,151948.0
Prince Edward Island,2018,fruits,3.056203703703704,151948.0
Prince Edward Island,2018,grains,2.95375,151948.0
Prince Edward Island,2018,meat_alts,3.244444444444444,151948.0
Prince Edward Island,2018,meats,6.716833333333334,151948.0
Prince Edward Island,2018,nuts,4.349166666666666,151948.0
Prince Edward Island,2018,pantry,5.193333333333333,151948.0
Prince Edward Island,2018,seafood,13.61625,151948.0
Prince Edward Island,2018,snacks,3.5275,151948.0
Prince Edward Island,2018,veggies,3.804833333333333,151948.0
Prince Edward Island,2019,baby,13.45375,155276.75
Prince Edward Island,2019,beans,3.33625,155276.75
Prince Edward Island,2019,canned,1.2666666666666666,155276.75
Prince Edward Island,2019,condiments,3.862222222222222,155276.75
Prince Edward Island,2019,dairy,4.81125,155276.75
Prince Edward Island,2019,drinks,4.015416666666667,155276.75
Prince Edward Island,2019,frozen,3.577222222222222,155276.75
Prince Edward Island,2019,fruits,3.248425925925926,155276.75
Prince Edward Island,2019,grains,2.9947916666666665,155276.75
Prince Edward Island,2019,meat_alts,3.6969444444444446,155276.75
Prince Edward Island,2019,meats,7.143666666666666,155276.75
Prince Edward Island,2019,nuts,4.2091666666666665,155276.75
Prince Edward Island,2019,pantry,5.194583333333334,155276.75
Prince Edward Island,2019,seafood,13.617916666666666,155276.75
Prince Edward Island,2019,snacks,3.6647222222222218,155276.75
Prince Edward Island,2019,veggies,4.0635,155276.75
Prince Edward Island,2020,baby,14.132083333333332,158566.75
Prince Edward Island,2020,beans,3.3854166666666665,158566.75
Prince Edward Island,2020,canned,1.3216666666666668,158566.75
Prince Edward Island,2020,condiments,3.966111111111111,158566.75
Prince Edward Island,2020,dairy,4.919305555555556,158566.75
Prince Edward Island,2020,drinks,4.147916666666667,158566.75
Prince Edward Island,2020,frozen,3.705833333333333,158566.75
Prince Edward Island,2020,fruits,3.4770370370370376,158566.75
Prince Edward Island,2020,grains,3.060416666666667,158566.75
Prince Edward Island,2020,meat_alts,3.900555555555556,158566.75
Prince Edward Island,2020,meats,7.442333333333333,158566.75
Prince Edward Island,2020,nuts,4.249583333333333,158566.75
Prince Edward Island,2020,pantry,5.593541666666666,158566.75
Prince Edward Island,2020,seafood,13.493333333333332,158566.75
Prince Edward Island,2020,snacks,3.6558333333333337,158566.75
Prince Edward Island,2020,veggies,4.183083333333333,158566.75
Prince Edward Island,2021,baby,15.218333333333332,161358.75
Prince Edward Island,2021,beans,3.3616666666666664,161358.75
Prince Edward Island,2021,canned,1.3204166666666666,161358.75
Prince Edward Island,2021,condiments,4.395694444444445,161358.75
Prince Edward Island,2021,dairy,5.240833333333334,161358.75
Prince Edward Island,2021,drinks,4.278333333333332,161358.75
Prince Edward Island,2021,frozen,3.8216666666666663,161358.75
Prince Edward Island,2021,fruits,3.5923148148148147,161358.75
Prince Edward Island,2021,grains,3.1489583333333333,161358.75
Prince Edward Island,2021,meat_alts,4.108888888888889,161358.75
Prince Edward Island,2021,meats,7.880666666666667,161358.75
Prince Edward Island,2021,nuts,4.429583333333333,161358.75
Prince Edward Island,2021,pantry,5.630624999999999,161358.75
Prince Edward Island,2021,seafood,14.200833333333334,161358.75
Prince Edward Island,2021,snacks,3.735,161358.75
Prince Edward Island,2021,veggies,4.061083333333333,161358.75
Prince Edward Island,2022,baby,15.825,166495.75
Prince Edward Island,2022,beans,3.5354166666666664,166495.75
Prince Edward Island,2022,canned,1.5237500000000002,166495.75
Prince Edward Island,2022,condiments,5.659305555555555,166495.75
Prince Edward Island,2022,dairy,5.932083333333334,166495.75
Prince Edward Island,2022,drinks,4.6727083333333335,166495.75
Prince Edward Island,2022,frozen,4.064444444444444,166495.75
Prince Edward Island,2022,fruits,3.8979629629629615,166495.75
Prince Edward Island,2022,grains,3.745,166495.75
Prince Edward Island,2022,meat_alts,4.427222222222222,166495.75
Prince Edward Island,2022,meats,8.745833333333334,166495.75
Prince Edward Island,2022,nuts,4.562916666666666,166495.75
Prince Edward Island,2022,pantry,6.1875,166495.75
Prince Edward Island,2022,seafood,16.44125,166495.75
Prince Edward Island,2022,snacks,4.067222222222222,166495.75
Prince Edward Island,2022,veggies,4.44425,166495.75
Prince Edward Island,2023,baby,20.470416666666665,172879.25
Prince Edward Island,2023,beans,3.815833333333333,172879.25
Prince Edward Island,2023,canned,1.7629166666666665,172879.25
Prince Edward Island,2023,condiments,6.0995833333333325,172879.25
Prince Edward Island,2023,dairy,6.312916666666666,172879.25
Prince Edward Island,2023,drinks,5.124583333333334,172879.25
Prince Edward Island,2023,frozen,4.442222222222223,172879.25
Prince Edward Island,2023,fruits,4.130925925925926,172879.25
Prince Edward Island,2023,grains,4.169583333333333,172879.25
Prince Edward Island,2023,meat_alts,4.566111111111112,172879.25
Prince Edward Island,2023,meats,8.934999999999999,172879.25
Prince Edward Island,2023,nuts,4.5675,172879.25
Prince Edward Island,2023,pantry,6.513958333333334,172879.25
Prince Edward Island,2023,seafood,16.910416666666666,172879.25
Prince Edward Island,2023,snacks,4.596111111111111,172879.25
Prince Edward Island,2023,veggies,4.729583333333333,172879.25
Prince Edward Island,2024,baby,22.454375,177395.33333333334
Prince Edward Island,2024,beans,3.921875,177395.33333333334
Prince Edward Island,2024,canned,1.676875,177395.33333333334
Prince Edward Island,2024,condiments,5.87625,177395.33333333334
Prince Edward Island,2024,dairy,6.3758333333333335,177395.33333333334
Prince Edward Island,2024,drinks,5.3734375,177395.33333333334
Prince Edward Island,2024,frozen,4.478333333333333,177395.33333333334
Prince Edward Island,2024,fruits,4.056666666666667,177395.33333333334
Prince Edward Island,2024,grains,3.9815625,177395.33333333334
Prince Edward Island,2024,meat_alts,4.691666666666666,177395.33333333334
Prince Edward Island,2024,meats,9.13275,177395.33333333334
Prince Edward Island,2024,nuts,4.46875,177395.33333333334
Prince Edward Island,2024,pantry,5.98875,177395.33333333334
Prince Edward Island,2024,seafood,17.02,177395.33333333334
Prince Edward Island,2024,snacks,4.56,177395.33333333334
Prince Edward Island,2024,veggies,4.618,177395.33333333334
Quebec,2017,baby,13.253333333333334,8284231.25
Quebec,2017,beans,2.799583333333333,8284231.25
Quebec,2017,canned,1.0225,8284231.25
Quebec,2017,condiments,3.475972222222222,8284231.25
Quebec,2017,dairy,4.447222222222222,8284231.25
Quebec,2017,drinks,3.763958333333333,8284231.25
Quebec,2017,frozen,3.468888888888889,8284231.25
Quebec,2017,fruits,2.6497222222222216,8284231.25
Quebec,2017,grains,2.765416666666667,8284231.25
Quebec,2017,meat_alts,3.0713888888888885,8284231.25
Quebec,2017,meats,7.817166666666667,8284231.25
Quebec,2017,nuts,4.042916666666667,8284231.25
Quebec,2017,pantry,4.793541666666667,8284231.25
Quebec,2017,seafood,14.76125,8284231.25
Quebec,2017,snacks,3.2925,8284231.25
Quebec,2017,veggies,2.978833333333333,8284231.25
Quebec,2018,baby,13.69375,8374735.0
Quebec,2018,beans,2.7379166666666666,8374735.0
Quebec,2018,canned,1.02,8374735.0
Quebec,2018,condiments,3.589027777777777,8374735.0
Quebec,2018,dairy,4.436388888888889,8374735.0
Quebec,2018,drinks,3.839583333333333,8374735.0
Quebec,2018,frozen,3.431944444444445,8374735.0
Quebec,2018,fruits,2.674351851851852,8374735.0
Quebec,2018,grains,2.799375,8374735.0
Quebec,2018,meat_alts,3.295277777777778,8374735.0
Quebec,2018,meats,7.620333333333332,8374735.0
Quebec,2018,nuts,4.403333333333332,8374735.0
Quebec,2018,pantry,4.8025,8374735.0
Quebec,2018,seafood,14.7575,8374735.0
Quebec,2018,snacks,3.5077777777777777,8374735.0
Quebec,2018,veggies,3.2305,8374735.0
Quebec,2019,baby,14.039166666666668,8470680.75
Quebec,2019,beans,2.8120833333333333,8470680.75
Quebec,2019,canned,1.04125,8470680.75
Quebec,2019,condiments,3.6034722222222224,8470680.75
Quebec,2019,dairy,4.561527777777777,8470680.75
Quebec,2019,drinks,3.91,8470680.75
Quebec,2019,frozen,3.5652777777777778,8470680.75
Quebec,2019,fruits,2.846111111111111,8470680.75
Quebec,2019,grains,2.90625,8470680.75
Quebec,2019,meat_alts,3.6625,8470680.75
Quebec,2019,meats,7.768499999999999,8470680.75
Quebec,2019,nuts,4.410833333333334,8470680.75
Quebec,2019,pantry,4.827916666666667,8470680.75
Quebec,2019,seafood,15.398333333333335,8470680.75
Quebec,2019,snacks,3.5666666666666664,8470680.75
Quebec,2019,veggies,3.72825,8470680.75
Quebec,2020,baby,14.209583333333336,8547809.0
Quebec,2020,beans,2.974166666666667,8547809.0
Quebec,2020,canned,1.14875,8547809.0
Quebec,2020,condiments,3.7430555555555554,8547809.0
Quebec,2020,dairy,4.698333333333333,8547809.0
Quebec,2020,drinks,4.058333333333334,8547809.0
Quebec,2020,frozen,3.638333333333333,8547809.0
Quebec,2020,fruits,3.015,8547809.0
Quebec,2020,grains,2.9683333333333333,8547809.0
Quebec,2020,meat_alts,3.7936111111111113,8547809.0
Quebec,2020,meats,8.082333333333334,8547809.0
Quebec,2020,nuts,4.55125,8547809.0
Quebec,2020,pantry,5.024375,8547809.0
Quebec,2020,seafood,14.525833333333336,8547809.0
Quebec,2020,snacks,3.6197222222222223,8547809.0
Quebec,2020,veggies,3.857583333333333,8547809.0
Quebec,2021,baby,14.072083333333332,8570647.75
Quebec,2021,beans,3.0883333333333334,8570647.75
Quebec,2021,canned,1.1,8570647.75
Quebec,2021,condiments,4.145277777777777,8570647.75
Quebec,2021,dairy,4.897916666666666,8570647.75
Quebec,2021,drinks,4.178333333333334,8570647.75
Quebec,2021,frozen,3.8125,8570647.75
Quebec,2021,fruits,3.122962962962963,8570647.75
Quebec,2021,grains,3.034375,8570647.75
Quebec,2021,meat_alts,3.9891666666666654,8570647.75
Quebec,2021,meats,8.330666666666668,8570647.75
Quebec,2021,nuts,4.437083333333334,8570647.75
Quebec,2021,pantry,5.14875,8570647.75
Quebec,2021,seafood,15.17,8570647.75
Quebec,2021,snacks,3.67,8570647.75
Quebec,2021,veggies,3.576166666666667,8570647.75
Quebec,2022,baby,15.037916666666666,8661918.5
Quebec,2022,beans,3.68875,8661918.5
Quebec,2022,canned,1.393333333333333,8661918.5
Quebec,2022,condiments,5.18875,8661918.5
Quebec,2022,dairy,5.473611111111111,8661918.5
Quebec,2022,drinks,4.565416666666667,8661918.5
Quebec,2022,frozen,4.098611111111111,8661918.5
Quebec,2022,fruits,3.526944444444444,8661918.5
Quebec,2022,grains,3.536875,8661918.5
Quebec,2022,meat_alts,4.084722222222222,8661918.5
Quebec,2022,meats,9.063666666666666,8661918.5
Quebec,2022,nuts,4.466666666666667,8661918.5
Quebec,2022,pantry,5.897083333333333,8661918.5
Quebec,2022,seafood,16.889583333333334,8661918.5
Quebec,2022,snacks,3.958888888888889,8661918.5
Quebec,2022,veggies,3.802333333333333,8661918.5
Quebec,2023,baby,18.36916666666667,8831660.5
Quebec,2023,beans,3.8708333333333336,8831660.5
Quebec,2023,canned,1.4541666666666666,8831660.5
Quebec,2023,condiments,5.570277777777778,8831660.5
Quebec,2023,dairy,5.851944444444444,8831660.5
Quebec,2023,drinks,4.9852083333333335,8831660.5
Quebec,2023,frozen,4.504166666666666,8831660.5
Quebec,2023,fruits,3.701203703703704,8831660.5
Quebec,2023,grains,3.9020833333333336,8831660.5
Quebec,2023,meat_alts,4.213611111111111,8831660.5
Quebec,2023,meats,9.006166666666667,8831660.5
Quebec,2023,nuts,4.5616666666666665,8831660.5
Quebec,2023,pantry,6.013541666666667,8831660.5
Quebec,2023,seafood,17.665416666666665,8831660.5
Quebec,2023,snacks,4.389444444444444,8831660.5
Quebec,2023,veggies,4.06725,8831660.5
Quebec,2024,baby,22.353125,9005236.0
Quebec,2024,beans,3.64375,9005236.0
Quebec,2024,canned,1.40625,9005236.0
Quebec,2024,condiments,5.425,9005236.0
Quebec,2024,dairy,5.902708333333333,9005236.0
Quebec,2024,drinks,5.2165625,9005236.0
Quebec,2024,frozen,4.482916666666667,9005236.0
Quebec,2024,fruits,3.3408333333333333,9005236.0
Quebec,2024,grains,3.77875,9005236.0
Quebec,2024,meat_alts,4.14875,9005236.0
Quebec,2024,meats,8.63225,9005236.0
Quebec,2024,nuts,4.6675,9005236.0
Quebec,2024,pantry,5.8228125,9005236.0
Quebec,2024,seafood,16.99875,9005236.0
Quebec,2024,snacks,4.371666666666667,9005236.0
Quebec,2024,veggies,4.131875,9005236.0
Saskatchewan,2017,baby,13.389166666666666,1145931.25
Saskatchewan,2017,beans,2.9816666666666665,1145931.25
Saskatchewan,2017,canned,1.3404166666666666,1145931.25
Saskatchewan,2017,condiments,4.192083333333334,1145931.25
Saskatchewan,2017,dairy,4.236666666666667,1145931.25
Saskatchewan,2017,drinks,3.6904166666666662,1145931.25
Saskatchewan,2017,frozen,3.494444444444445,1145931.25
Saskatchewan,2017,fruits,2.9512962962962965,1145931.25
Saskatchewan,2017,grains,3.0997916666666665,1145931.25
Saskatchewan,2017,meat_alts,3.168055555555556,1145931.25
Saskatchewan,2017,meats,7.854999999999999,1145931.25
Saskatchewan,2017,nuts,3.870833333333333,1145931.25
Saskatchewan,2017,pantry,4.616041666666667,1145931.25
Saskatchewan,2017,seafood,13.80125,1145931.25
Saskatchewan,2017,snacks,3.480833333333333,1145931.25
Saskatchewan,2017,veggies,3.003416666666667,1145931.25
Saskatchewan,2018,baby,13.9625,1155438.5
Saskatchewan,2018,beans,3.085833333333333,1155438.5
Saskatchewan,2018,canned,1.3283333333333336,1155438.5
Saskatchewan,2018,condiments,4.055694444444444,1155438.5
Saskatchewan,2018,dairy,4.251527777777778,1155438.5
Saskatchewan,2018,drinks,3.618125000000001,1155438.5
Saskatchewan,2018,frozen,3.353333333333333,1155438.5
Saskatchewan,2018,fruits,2.894814814814815,1155438.5
Saskatchewan,2018,grains,3.021041666666666,1155438.5
Saskatchewan,2018,meat_alts,3.216944444444444,1155438.5
Saskatchewan,2018,meats,7.637833333333333,1155438.5
Saskatchewan,2018,nuts,3.999583333333333,1155438.5
Saskatchewan,2018,pantry,4.636458333333334,1155438.5
Saskatchewan,2018,seafood,14.493333333333334,1155438.5
Saskatchewan,2018,snacks,3.515555555555556,1155438.5
Saskatchewan,2018,veggies,3.1403333333333334,1155438.5
Saskatchewan,2019,baby,14.397916666666664,1163702.5
Saskatchewan,2019,beans,3.0670833333333336,1163702.5
Saskatchewan,2019,canned,1.3866666666666667,1163702.5
Saskatchewan,2019,condiments,3.923194444444445,1163702.5
Saskatchewan,2019,dairy,4.265,1163702.5
Saskatchewan,2019,drinks,3.652083333333333,1163702.5
Saskatchewan,2019,frozen,3.4858333333333333,1163702.5
Saskatchewan,2019,fruits,3.069351851851852,1163702.5
Saskatchewan,2019,grains,2.9820833333333336,1163702.5
Saskatchewan,2019,meat_alts,3.6752777777777776,1163702.5
Saskatchewan,2019,meats,7.635333333333333,1163702.5
Saskatchewan,2019,nuts,4.0495833333333335,1163702.5
Saskatchewan,2019,pantry,4.639166666666667,1163702.5
Saskatchewan,2019,seafood,15.129166666666666,1163702.5
Saskatchewan,2019,snacks,3.5627777777777783,1163702.5
Saskatchewan,2019,veggies,3.733083333333333,1163702.5
Saskatchewan,2020,baby,14.629583333333333,1167953.25
Saskatchewan,2020,beans,3.021666666666667,1167953.25
Saskatchewan,2020,canned,1.3987499999999995,1167953.25
Saskatchewan,2020,condiments,3.945138888888889,1167953.25
Saskatchewan,2020,dairy,4.366805555555556,1167953.25
Saskatchewan,2020,drinks,3.726875,1167953.25
Saskatchewan,2020,frozen,3.5116666666666667,1167953.25
Saskatchewan,2020,fruits,3.113425925925926,1167953.25
Saskatchewan,2020,grains,3.0352083333333333,1167953.25
Saskatchewan,2020,meat_alts,3.764444444444445,1167953.25
Saskatchewan,2020,meats,7.9556666666666676,1167953.25
Saskatchewan,2020,nuts,4.140833333333333,1167953.25
Saskatchewan,2020,pantry,5.022083333333334,1167953.25
Saskatchewan,2020,seafood,14.2175,1167953.25
Saskatchewan,2020,snacks,3.5636111111111117,1167953.25
Saskatchewan,2020,veggies,3.7689166666666662,1167953.25
Saskatchewan,2021,baby,15.292083333333334,1167640.5
Saskatchewan,2021,beans,2.9279166666666665,1167640.5
Saskatchewan,2021,canned,1.3724999999999998,1167640.5
Saskatchewan,2021,condiments,4.340277777777778,1167640.5
Saskatchewan,2021,dairy,4.57875,1167640.5
Saskatchewan,2021,drinks,3.795625,1167640.5
Saskatchewan,2021,frozen,3.4938888888888893,1167640.5
Saskatchewan,2021,fruits,3.2632407407407404,1167640.5
Saskatchewan,2021,grains,2.912708333333333,1167640.5
Saskatchewan,2021,meat_alts,3.888888888888889,1167640.5
Saskatchewan,2021,meats,8.220333333333333,1167640.5
Saskatchewan,2021,nuts,4.1225000000000005,1167640.5
Saskatchewan,2021,pantry,4.936458333333333,1167640.5
Saskatchewan,2021,seafood,14.439166666666669,1167640.5
Saskatchewan,2021,snacks,3.586388888888889,1167640.5
Saskatchewan,2021,veggies,3.6219166666666665,1167640.5
Saskatchewan,2022,baby,16.000416666666666,1177684.25
Saskatchewan,2022,beans,3.4854166666666666,1177684.25
Saskatchewan,2022,canned,1.63125,1177684.25
Saskatchewan,2022,condiments,5.517500000000001,1177684.25
Saskatchewan,2022,dairy,5.171666666666667,1177684.25
Saskatchewan,2022,drinks,4.156875,1177684.25
Saskatchewan,2022,frozen,3.7527777777777778,1177684.25
Saskatchewan,2022,fruits,3.6996296296296296,1177684.25
Saskatchewan,2022,grains,3.399583333333333,1177684.25
Saskatchewan,2022,meat_alts,4.095,1177684.25
Saskatchewan,2022,meats,8.820166666666665,1177684.25
Saskatchewan,2022,nuts,4.10125,1177684.25
Saskatchewan,2022,pantry,5.5175,1177684.25
Saskatchewan,2022,seafood,14.825416666666666,1177684.25
Saskatchewan,2022,snacks,3.829166666666666,1177684.25
Saskatchewan,2022,veggies,4.119166666666667,1177684.25
Saskatchewan,2023,baby,19.221666666666668,1206390.5
Saskatchewan,2023,beans,3.69625,1206390.5
Saskatchewan,2023,canned,1.7695833333333333,1206390.5
Saskatchewan,2023,condiments,5.958888888888889,1206390.5
Saskatchewan,2023,dairy,5.583888888888889,1206390.5
Saskatchewan,2023,drinks,4.61625,1206390.5
Saskatchewan,2023,frozen,4.211666666666667,1206390.5
Saskatchewan,2023,fruits,3.8897222222222223,1206390.5
Saskatchewan,2023,grains,3.825,1206390.5
Saskatchewan,2023,meat_alts,4.242500000000001,1206390.5
Saskatchewan,2023,meats,8.928166666666666,1206390.5
Saskatchewan,2023,nuts,4.210416666666667,1206390.5
Saskatchewan,2023,pantry,5.910208333333333,1206390.5
Saskatchewan,2023,seafood,14.645416666666668,1206390.5
Saskatchewan,2023,snacks,4.311388888888889,1206390.5
Saskatchewan,2023,veggies,4.473916666666667,1206390.5
Saskatchewan,2024,baby,22.4075,1233260.3333333333
Saskatchewan,2024,beans,3.62,1233260.3333333333
Saskatchewan,2024,canned,1.556875,1233260.3333333333
Saskatchewan,2024,condiments,5.762291666666667,1233260.3333333333
Saskatchewan,2024,dairy,5.643541666666667,1233260.3333333333
Saskatchewan,2024,drinks,4.8584375,1233260.3333333333
Saskatchewan,2024,frozen,4.242916666666667,1233260.3333333333
Saskatchewan,2024,fruits,3.837222222222223,1233260.3333333333
Saskatchewan,2024,grains,3.5765625,1233260.3333333333
Saskatchewan,2024,meat_alts,4.389166666666667,1233260.3333333333
Saskatchewan,2024,meats,9.49825,1233260.3333333333
Saskatchewan,2024,nuts,4.130000000000001,1233260.3333333333
Saskatchewan,2024,pantry,5.4275,1233260.3333333333
Saskatchewan,2024,seafood,15.119375,1233260.3333333333
Saskatchewan,2024,snacks,4.31375,1233260.3333333333
Saskatchewan,2024,veggies,4.33975,1233260.3333333333
